Time,Depth (mm),F_z (N)
0.0,0.0,0.0
18.683055877685547,-0.05412376214682493,0.0
37.36601257324219,-0.2278240921311223,-54.320434049008924
56.049110412597656,-0.5429988784507089,-132.70755181568637
74.7320327758789,-1.0489975002887952,-80.62229640700812
93.4150619506836,-1.8539930187999123,-155.0354622537431
112.09801483154297,-3.141033302395848,-215.83979300956923
130.78111267089844,-4.546956202053972,-426.33151635067725
149.4640350341797,-6.005219586576897,-506.83020242047576
168.14706420898438,-7.523315396325851,-524.1883735357467
186.83006286621094,-9.105824186802002,-380.6655874198567
205.5130615234375,-10.766666011338224,-285.26220869374356
224.1960906982422,-12.495808435379114,-261.4306213857451
242.87905883789062,-14.022742607293342,-252.82958656031195
261.5620422363281,-15.327793135917377,-379.2603647327377
280.2450256347656,-16.468775553693114,-323.24012299661365
298.9280090332031,-17.47575306916955,-291.3943437975232
317.6110534667969,-18.35874563121155,-286.91835106766143
336.29400634765625,-19.11373513207329,-269.41926985932133
354.9770202636719,-19.70672288891961,-203.37837870281513
373.6600036621094,-0.002751718423109395,0.0
