//X,Y,Z,C2M_signed_distances
41.42999649,-13.49445534,20.82728958,13.60456
40.41025543,-13.49113178,20.69189453,12.633299
39.40564346,-13.48741627,20.52557373,11.675302
38.40783691,-13.48443222,20.33776093,10.724587
37.41708755,-13.48205853,20.1338768,9.782853
36.42984009,-13.48106575,19.91641045,8.848764
35.44577026,-13.48169327,19.68722343,7.9293
34.46346283,-13.48346519,19.44630241,7.035495
33.48316574,-13.4870739,19.19317818,6.162423
21.76878929,-13.99283791,13.84816933,-0.224122
20.80932236,-14.07507229,12.9816761,-0.410195
19.69060707,-14.2402935,11.9653635,-0.56752
18.66058159,-14.30175304,10.79699135,-0.616237
17.53716469,-14.41072655,9.69081211,-0.679404
16.37466621,-14.35615921,8.5759573,-0.741879
15.32684422,-14.3750391,7.74497986,-0.770902
14.14137077,-14.25226307,6.84015465,-0.820575
13.19116879,-14.16431999,6.21855831,-0.856795
12.04197598,-14.13169384,5.60135269,-0.905108
11.08211613,-13.96990299,5.01319122,-0.878504
10.04475784,-13.9999485,4.54871178,-0.854377
9.01651573,-13.98219109,4.08151054,-0.78546
8.08197117,-13.90048695,3.68508148,-0.745994
7.0219121,-13.86251163,3.37972832,-0.739505
5.99555635,-13.86507797,3.07386398,-0.681851
5.04252911,-13.81887245,2.79533577,-0.605164
4.03330326,-13.84444904,2.65667343,-0.603208
3.05168438,-13.72704029,2.55159569,-0.660248
1.93754363,-13.66897869,2.37950134,-0.614956
1.01977253,-13.68132782,2.28068542,-0.559328
0.00874289,-13.63990116,2.25575829,-0.56379
41.43155289,-14.49372101,20.82995987,13.931562
40.41470337,-14.49101162,20.70111847,12.96368
39.40894318,-14.4875927,20.54273987,12.00512
38.41012192,-14.48401928,20.36331367,11.056435
37.4184761,-14.48180103,20.16848946,10.127255
36.42934799,-14.48023033,19.96070099,9.211443
35.44279099,-14.4803896,19.74082756,8.304007
34.45920181,-14.48190403,19.50999641,7.408046
33.47755432,-14.4852581,19.26797867,6.527359
32.49714661,-14.49030304,19.01432991,5.668865
31.51856995,-14.49849319,18.74907684,4.862298
30.541605,-14.50940418,18.46984291,4.119737
29.56551743,-14.52459812,18.17573166,3.471976
28.5905056,-14.54384804,17.86447906,2.900122
27.61306572,-14.56940746,17.52723122,2.347405
26.64590645,-14.60299587,17.16349602,1.838544
25.67028618,-14.64192867,16.76113319,1.347038
24.70048904,-14.70069504,16.30373573,0.897247
23.73673439,-14.76115704,15.77422142,0.51051
22.75251389,-14.81847191,15.16261005,0.160069
21.7416687,-14.91634846,14.41611862,-0.118973
20.74547577,-15.11918259,13.5736227,-0.257922
19.76540375,-15.19911003,12.67814541,-0.408057
18.65285683,-15.26512527,11.67157269,-0.582541
17.59120369,-15.33990192,10.55768967,-0.628879
16.44377899,-15.32678604,9.49205399,-0.745283
15.27777576,-15.29086876,8.46369839,-0.801701
14.22216415,-15.29734993,7.6544323,-0.804341
13.11622906,-15.23991871,6.90288925,-0.844943
12.09179783,-15.1659174,6.25343609,-0.857126
11.02991772,-15.12475395,5.6984787,-0.876716
10.01973438,-15.0047226,5.18074608,-0.890741
8.99876881,-14.95047951,4.69976044,-0.856121
7.98330259,-14.97647572,4.31377029,-0.797788
7.00935936,-14.92300415,3.97485542,-0.77652
6.00137758,-14.83111382,3.65597534,-0.757573
4.97471189,-14.79865646,3.40338135,-0.724804
3.96647477,-14.77637959,3.12955284,-0.637323
3.01605964,-14.83120155,3.03923798,-0.638546
1.96912992,-14.75370693,2.95228004,-0.673908
0.97251368,-14.65751934,2.83306885,-0.648367
-0.07302967,-14.6632967,2.79225159,-0.621862
-1.00671828,-14.64813519,2.79414368,-0.615401
-2.0732069,-14.59735394,2.84908104,-0.638799
-3.07746887,-14.54783344,2.88746262,-0.62004
-4.11863565,-14.49492931,2.95094872,-0.591058
-5.01581621,-14.44190121,3.12977409,-0.640847
-6.05720234,-14.40691757,3.474226,-0.777016
-7.15842772,-14.36766148,3.67996597,-0.751445
-8.05132103,-14.32744789,3.92866516,-0.766307
-9.14773464,-14.20974827,4.29219055,-0.819635
-10.12851429,-14.25765419,4.70998764,-0.844753
-11.1130991,-14.18662262,5.17300892,-0.893593
-12.25233555,-14.13108921,5.68782711,-0.878462
-13.2016573,-14.24176693,6.25504112,-0.848471
-14.23278904,-14.21430111,6.98812485,-0.894889
-15.30034542,-14.19800472,7.71151638,-0.855419
