//X,Y,Z,C2M_signed_distances
41.4315033,-13.50242805,20.59552002,13.596456
40.41268158,-13.49780178,20.46401596,12.627336
39.41083145,-13.4940033,20.3055954,11.67452
38.41434479,-13.49022961,20.12940407,10.72809
37.42384338,-13.48712635,19.93985558,9.790161
36.43515778,-13.48511982,19.73838615,8.858582
35.44926453,-13.48343945,19.5255394,7.941203
34.46457291,-13.4844389,19.30089378,7.049821
33.48115158,-13.4862318,19.06303215,6.178652
21.77946091,-13.89773655,13.92863369,-0.302975
20.78088188,-14.05552483,12.93593979,-0.415213
19.83543015,-14.19690704,11.84161472,-0.425569
18.80465126,-14.28656197,10.68580723,-0.46715
17.635746,-14.31775284,9.44949341,-0.531027
16.5127449,-14.23534584,8.39539337,-0.609024
15.37600613,-14.13877296,7.48056698,-0.690409
14.28307343,-14.10233879,6.59098339,-0.643429
13.32150269,-14.08286476,5.97688961,-0.654727
12.1761179,-13.95143032,5.24323654,-0.656201
11.27370548,-13.8887949,4.72381401,-0.612017
10.16622257,-13.85675144,4.19693565,-0.584027
9.21518135,-13.90907574,3.82513809,-0.547021
8.15742683,-13.8341198,3.45371246,-0.551715
7.18163157,-13.77031136,3.12723732,-0.52153
6.16247988,-13.73828125,2.85512924,-0.511303
5.13759136,-13.71695042,2.60673904,-0.460478
4.15675163,-13.71424866,2.42455101,-0.430335
3.1305151,-13.64322758,2.23741913,-0.402554
2.12630725,-13.59994698,2.09332085,-0.367241
1.12462091,-13.61073208,2.04042244,-0.358242
0.11972044,-13.58829498,2.03443909,-0.376919
41.43463516,-14.50200272,20.59844208,13.925298
40.416996,-14.49812698,20.47423744,12.957875
39.41324997,-14.49391937,20.32311249,12.003331
38.41674423,-14.48999596,20.15505028,11.05984
37.42393494,-14.48681641,19.97354317,10.132841
36.43475342,-14.4841156,19.78085899,9.220445
35.44687653,-14.48331547,19.57738876,8.315601
34.46040726,-14.48279285,19.36242867,7.420716
33.47557449,-14.48501492,19.13547707,6.541638
32.49191666,-14.48911953,18.89528656,5.685595
31.51066208,-14.49546814,18.64152718,4.882969
30.52946472,-14.50393486,18.37079048,4.145302
29.5525341,-14.51680756,18.08225441,3.508624
28.57505226,-14.53335285,17.77109146,2.933871
27.60479546,-14.55779552,17.43996048,2.382773
26.63142014,-14.58572769,17.08027267,1.864721
25.66283417,-14.64019299,16.68772697,1.379686
24.69631577,-14.67833042,16.24643326,0.915192
23.73486519,-14.72047901,15.76195621,0.496948
22.72268677,-14.80368614,15.1789217,0.123376
21.74092674,-14.88525677,14.47418022,-0.164594
20.76076126,-14.93166924,13.61702061,-0.364867
19.77143288,-15.06830215,12.60284233,-0.430422
18.77196503,-15.25360489,11.53618431,-0.440465
17.74420547,-15.28820419,10.45540333,-0.503593
16.56669235,-15.26569462,9.28595734,-0.582019
15.40449142,-15.23211479,8.29371071,-0.651678
14.34669876,-15.07258034,7.41421127,-0.704923
13.23020458,-14.96945477,6.56863403,-0.694481
12.22595024,-15.00693893,5.99705601,-0.687763
11.16411686,-14.94941521,5.40496731,-0.696211
10.15126324,-14.9296608,4.89473343,-0.652499
9.16149044,-14.84737492,4.37329483,-0.589901
8.19028664,-14.82522583,4.02386284,-0.573629
7.14355707,-14.80203629,3.71338844,-0.58641
6.13449669,-14.79410172,3.41320229,-0.538991
5.15607643,-14.73839283,3.16052055,-0.512609
4.12090683,-14.68305588,2.92358971,-0.481709
3.14680505,-14.68078327,2.80549431,-0.486735
2.09637237,-14.67160702,2.68824387,-0.463569
1.07461154,-14.66484356,2.56002045,-0.39602
0.15955831,-14.57978439,2.54496384,-0.435055
-0.96915251,-14.51711273,2.56570816,-0.465374
-1.92459154,-14.49899483,2.56087303,-0.428256
-2.94106174,-14.50745201,2.69090843,-0.470777
-3.97497058,-14.55512428,2.83525085,-0.480009
-4.96416855,-14.44789505,2.93260002,-0.473861
-5.96026039,-14.37663651,3.1029911,-0.484076
-6.98277664,-14.37488079,3.38204193,-0.525599
-7.992661,-14.3887701,3.6863327,-0.549886
-8.90879917,-14.36133289,4.06189919,-0.629514
-10.08431816,-14.32433796,4.47638893,-0.639005
-11.00906849,-14.29823208,4.79483032,-0.575121
-12.03386593,-14.32280636,5.37000561,-0.636014
-13.02887917,-14.28923035,5.96718884,-0.681695
-14.07639027,-14.31048107,6.65040207,-0.682771
-15.1354351,-14.32128429,7.39441204,-0.675082
-16.16633415,-14.35240173,8.31158257,-0.695077
-17.25657845,-14.43014431,9.27336884,-0.605684
-18.26823807,-14.53791714,10.43062973,-0.552211
-19.24008369,-14.56205463,11.57975864,-0.513671
-20.17248344,-14.52289486,12.58121109,-0.424069
-21.07235718,-14.55041027,13.57679558,-0.313209
-21.95587349,-14.55273724,14.43502998,-0.15074
-22.9124527,-14.54440594,15.17193604,0.13723
-23.87286377,-14.54061604,15.7389164,0.526011
-24.81997681,-14.55581474,16.21424484,0.970209
-25.73903847,-14.52838802,16.63321304,1.416396
-26.6938591,-14.51488209,17.03949547,1.901528
-27.64961624,-14.50899982,17.40205002,2.417079
-28.6090107,-14.50148678,17.73660469,2.966051
-29.57634163,-14.49427891,18.04961586,3.535678
-30.54619789,-14.4909687,18.34189224,4.165338
-31.52138519,-14.48685837,18.61696243,4.895493
-32.49726486,-14.48590469,18.87602615,5.692968
-33.47875977,-14.48443317,19.12117195,6.54624
