X,Y,Z,C2M_distances,C2M_min_max
-38.47931671,-32.49173355,20.75414658,20.388982,
-39.4833107,-32.49504089,20.78329468,21.162913,
-40.4876709,-32.49810028,20.80565643,21.936774,
-41.49262238,-32.50022888,20.82064819,22.720637,
41.49425125,-33.50040436,20.82124901,23.351304,
40.49015427,-33.4983902,20.80918121,22.578729,
39.48655319,-33.49559402,20.79105759,21.805823,
38.48311234,-33.49214935,20.76720047,21.033236,
37.4798851,-33.48841858,20.73772049,20.275567,
36.47723389,-33.48439789,20.70295715,19.538028,
35.47519302,-33.48049545,20.6635704,18.804787,
34.4734993,-33.47653961,20.62000275,18.071629,
33.47208023,-33.47258759,20.5725193,17.346478,
32.47148132,-33.4690094,20.52171898,16.648864,
31.47061539,-33.465271,20.46767044,15.958798,
30.47065163,-33.46232986,20.41080856,15.269927,
29.47046089,-33.45924759,20.35140419,14.591935,
28.47082329,-33.45691681,20.28960991,13.945602,
27.47121429,-33.45502853,20.22574997,13.303098,
26.47198868,-33.45388031,20.16007233,12.662815,
25.47242546,-33.45290756,20.09261131,12.055267,
24.47285843,-33.45227432,20.02321815,11.46202,
23.47345352,-33.45262909,19.95211411,10.870087,
22.47413445,-33.45341873,19.87936974,10.309733,
21.47445297,-33.45444107,19.80485725,9.769059,
20.47554398,-33.45657349,19.72928238,9.230739,
19.4759388,-33.45931244,19.65258408,8.731842,
18.47667694,-33.46340179,19.57525444,8.248542,
17.47772598,-33.46730423,19.49740982,7.772781,
16.47831535,-33.47176743,19.41962624,7.344396,
15.47909069,-33.47811127,19.34236145,6.92102,
14.48034,-33.48395157,19.26598549,6.531586,
13.48025703,-33.49102783,19.1905117,6.167387,
12.48165607,-33.49837875,19.11699677,5.818639,
11.4821825,-33.50600052,19.04606438,5.515542,
10.48283291,-33.51382446,18.97756195,5.216345,
9.48408699,-33.52179718,18.91292,4.971346,
8.48447037,-33.52850342,18.85218048,4.730435,
7.48633051,-33.53629684,18.79709816,4.536649,
6.48736858,-33.54185104,18.74753952,4.35406,
5.48884964,-33.54853821,18.70495224,4.210286,
4.48930311,-33.55292892,18.66823769,4.083385,
3.49084759,-33.55721664,18.63904953,3.988494,
2.49140239,-33.55871964,18.6163559,3.912967,
1.49289489,-33.56092834,18.60198975,3.866017,
0.49396124,-33.56178665,18.5959301,3.840913,
-0.50506121,-33.56005096,18.59708023,3.83919,
-1.5032047,-33.55786514,18.60665703,3.861766,
-2.50228405,-33.5550766,18.62478256,3.90752,
-3.50078154,-33.55001831,18.64980125,3.97894,
-4.49954844,-33.54464722,18.68229103,4.072534,
-5.49753094,-33.53863525,18.72161102,4.19711,
-6.4961586,-33.53273773,18.76760674,4.341555,
-7.49488449,-33.52510452,18.81857681,4.52217,
-8.49312592,-33.51745987,18.87473297,4.716939,
-9.49086285,-33.51055145,18.93613815,4.957517,
-10.48940468,-33.50262451,19.00126839,5.203253,
-11.48793316,-33.49448013,19.06970024,5.502619,
-12.48645306,-33.48778152,19.14090919,5.806698,
-13.48452568,-33.48114777,19.21424294,6.156884,
-14.48343754,-33.47500229,19.289011,6.521998,
-15.4822855,-33.47012329,19.36455536,6.913188,
-16.48044395,-33.46515656,19.44057465,7.337773,
-17.47944832,-33.46103668,19.51689911,7.766763,
-18.47841263,-33.45789337,19.59264183,8.243724,
-19.47742462,-33.45539474,19.66774178,8.728572,
-20.47575378,-33.45381546,19.74226761,9.228155,
-21.47496414,-33.45239258,19.81598091,9.767401,
-22.47405624,-33.45173645,19.88825989,10.308178,
-23.47303391,-33.45189285,19.95928764,10.869215,
-24.47237206,-33.45199203,20.02875519,11.461517,
-25.47144127,-33.45313263,20.09667778,12.054897,
-26.4706192,-33.45426178,20.16313744,12.662289,
-27.4698925,-33.45581055,20.22811317,13.302893,
-28.46941185,-33.4580574,20.29138565,13.945612,
-29.46928978,-33.460289,20.35274315,14.591985,
-30.46921539,-33.46332932,20.41196632,15.2697,
-31.46953773,-33.46619797,20.46879387,15.958766,
-32.47014236,-33.46987534,20.52295113,16.648614,
-33.47133636,-33.47358704,20.5740242,17.346709,
-34.47239685,-33.47716904,20.62178993,18.07132,
-35.47447586,-33.48130798,20.66584969,18.804904,
-36.47687149,-33.48506927,20.70538712,19.538312,
-37.4797554,-33.48894882,20.74007034,20.275912,
-38.48331451,-33.49261093,20.76922607,21.033763,
-39.48668289,-33.49582672,20.79268456,21.80613,
-40.49051285,-33.49848557,20.81031036,22.579106,
-41.49430084,-33.5003624,20.82188225,23.351338,
41.49579239,-34.50055313,20.82234383,23.992448,
40.49269485,-34.49893188,20.81326675,23.22098,
39.48958588,-34.49640656,20.79935455,22.45094,
38.48674011,-34.49344635,20.78067398,21.697211,
37.48390198,-34.48981094,20.75724983,20.961196,
36.48112488,-34.48590851,20.7290554,20.227818,
35.47903061,-34.48196411,20.69645882,19.49475,
34.47735214,-34.47803497,20.66004181,18.77043,
33.47600937,-34.47398758,20.62019539,18.071629,
32.47483826,-34.47007751,20.57711983,17.38149,
31.47422981,-34.46631241,20.53127098,16.691777,
30.47358513,-34.46249771,20.48271561,16.010611,
29.47361565,-34.45940781,20.43195343,15.360782,
28.4733963,-34.4561615,20.37906075,14.716742,
27.47361183,-34.4535675,20.32416153,14.073603,
26.4737587,-34.45129395,20.26746941,13.455174,
25.47437668,-34.44973755,20.20932007,12.86067,
24.47471619,-34.44850159,20.14974785,12.266424,
23.47496033,-34.44742203,20.08850288,11.687955,
22.47535706,-34.44713211,20.02587891,11.144208,
21.47603798,-34.44736099,19.96217155,10.601858,
20.47609711,-34.44821548,19.8972435,10.078136,
19.47693253,-34.44948959,19.83143425,9.589358,
18.47740936,-34.45130539,19.76499367,9.101473,
17.47796631,-34.45382309,19.6984005,8.64726,
16.47854996,-34.45754623,19.63187981,8.216085,
15.479249,-34.46060562,19.56542587,7.789684,
14.47969818,-34.46568298,19.49991035,7.413852,
13.48077011,-34.46982574,19.43531799,7.0412,
12.48122311,-34.4749527,19.37229347,6.703715,
11.48182106,-34.48096085,19.31119919,6.39116,
10.48298359,-34.48620987,19.25244522,6.094283,
9.48395538,-34.49187088,19.19692612,5.840914,
8.48549747,-34.49758148,19.14550209,5.591561,
7.48658895,-34.50210571,19.09806442,5.394552,
6.48828077,-34.50760269,19.05630302,5.200801,
5.48899841,-34.51130676,19.01912498,5.054091,
4.49145079,-34.51515961,18.98825455,4.916927,
3.49257898,-34.51762009,18.96336365,4.818568,
2.49429131,-34.52017975,18.94531441,4.736853,
1.49527335,-34.52063751,18.93310928,4.686785,
0.49753806,-34.52052307,18.92772484,4.658571,
-0.5010674,-34.52048111,18.92979431,4.658158,
-1.49987233,-34.51840591,18.93805504,4.683624,
-2.49799681,-34.5160675,18.95313644,4.731451,
-3.49628234,-34.5127182,18.9750576,4.811623,
-4.49450445,-34.50910568,19.0032444,4.908453,
-5.49329042,-34.50480652,19.03682899,5.045011,
-6.49162436,-34.49974823,19.07559204,5.19047,
-7.48994637,-34.49476624,19.11948395,5.384627,
-8.48842812,-34.48956299,19.16768265,5.581197,
-9.48715782,-34.48355484,19.21954155,5.830761,
-10.48536301,-34.47803879,19.27527046,6.084345,
-11.48399448,-34.47343826,19.33402443,6.382373,
-12.482831,-34.46762466,19.39470291,6.695278,
-13.4818716,-34.46341705,19.45734787,7.033984,
-14.48106289,-34.45928192,19.52096367,7.407081,
-15.47956657,-34.45537567,19.5853157,7.783959,
-16.47903252,-34.45262527,19.65036583,8.211068,
-17.47800446,-34.45071793,19.71540642,8.64391,
-18.47750473,-34.44872284,19.78004646,9.098894,
-19.47632217,-34.44759369,19.84419632,9.587191,
-20.47574806,-34.44651413,19.90797615,10.07638,
-21.4750576,-34.44674301,19.971035,10.600779,
-22.4742794,-34.44697189,20.03311729,11.143508,
-23.47402382,-34.44762421,20.09404373,11.687651,
-24.47322464,-34.44911957,20.15383911,12.266088,
-25.472826,-34.45030975,20.2124176,12.860263,
-26.47230339,-34.45223618,20.26979446,13.455117,
-27.47206688,-34.45469284,20.32583618,14.073522,
-28.47203827,-34.45719147,20.38027763,14.716696,
-29.47194862,-34.46030807,20.43305588,15.360436,
-30.47245598,-34.46343994,20.48384476,16.010606,
-31.473032,-34.46728516,20.53239632,16.691701,
-32.47411346,-34.47099686,20.57832718,17.381703,
-33.47491455,-34.47472382,20.6215744,18.071462,
-34.47658157,-34.47872925,20.66189003,18.770442,
-35.478508,-34.48261642,20.69855309,19.494891,
-36.48083496,-34.48651123,20.7312851,20.228101,
-37.48383713,-34.49029922,20.75941086,20.96156,
-38.486763,-34.49367905,20.78260612,21.697453,
-39.48991013,-34.49658966,20.80088234,22.45136,
-40.49284363,-34.49900436,20.81426811,23.221177,
-41.49586105,-34.50046539,20.82294464,23.992465,
41.49713516,-35.50075531,20.82325172,24.633485,
40.49462509,-35.4993515,20.81664848,23.866721,
39.4924736,-35.49740601,20.80633926,23.116898,
38.48993301,-35.49464035,20.79228783,22.382809,
37.48747253,-35.49145508,20.77428055,21.650517,
36.48519135,-35.4878273,20.75226402,20.91791,
35.48284912,-35.48380661,20.72625923,20.194068,
34.48122406,-35.47983932,20.69668579,19.49484,
33.4797821,-35.47589493,20.66402626,18.804826,
32.47873688,-35.47172928,20.62855339,18.114831,
31.47780418,-35.46775818,20.59052849,17.431699,
30.47722054,-35.46371841,20.55023766,16.777762,
29.47668457,-35.45983505,20.50774574,16.133189,
28.47669792,-35.45645905,20.46349716,15.489337,
27.47643471,-35.45293808,20.41754341,14.860936,
26.47652435,-35.44993591,20.36989212,14.263309,
25.4765892,-35.44734573,20.32074165,13.667566,
24.47691727,-35.44520187,20.2703495,13.078101,
23.47711182,-35.44344711,20.2187767,12.526662,
22.47734833,-35.44206238,20.1658802,11.981915,
21.47770119,-35.44128799,20.11200523,11.441854,
20.47820091,-35.44065094,20.05730438,10.943222,
19.47824287,-35.4407692,20.00181198,10.451941,
18.47884941,-35.44148636,19.9458065,9.970162,
17.47929192,-35.4427681,19.88964462,9.532367,
16.4796772,-35.44380569,19.83324623,9.09659,
15.48028278,-35.44649506,19.77744675,8.688877,
14.48093796,-35.44805145,19.72193527,8.309685,
13.48128319,-35.4515152,19.66755295,7.935311,
12.48200417,-35.45488739,19.61427689,7.61063,
11.48293972,-35.45770645,19.56245041,7.290758,
10.48360062,-35.461689,19.51293182,7.00503,
9.48499584,-35.46508789,19.46596909,6.74437,
8.48622513,-35.46889496,19.42238617,6.499396,
7.48765182,-35.4725647,19.38277435,6.298003,
6.48891735,-35.47571564,19.34695435,6.099354,
5.49085712,-35.47877884,19.31602478,5.954149,
4.49222898,-35.48117828,19.28997993,5.810391,
3.49408484,-35.48308563,19.26934052,5.714285,
2.49594545,-35.48418808,19.25395966,5.627815,
1.49793804,-35.48501205,19.24463844,5.579123,
0.49901843,-35.48542404,19.24079704,5.550164,
-0.4990308,-35.48449707,19.24219704,5.549055,
-1.49692106,-35.48355103,19.24983788,5.576944,
-2.49553156,-35.48161697,19.26276779,5.624079,
-3.49356866,-35.47954941,19.2813015,5.709228,
-4.49268055,-35.47697449,19.30486298,5.804532,
-5.49060917,-35.47428131,19.33318138,5.947747,
-6.48917103,-35.47132874,19.36602592,6.093093,
-7.48744822,-35.4673233,19.40295601,6.290913,
-8.48672867,-35.46378708,19.44350624,6.492683,
-9.48464298,-35.46032333,19.48738098,6.738037,
-10.48412609,-35.45708466,19.53412819,6.999304,
-11.48245811,-35.45281219,19.58305168,7.284775,
-12.48192596,-35.45023727,19.63443565,7.605219,
-13.48085785,-35.44731903,19.68671799,7.930465,
-14.47999191,-35.44495773,19.740242,8.305874,
-15.4794426,-35.44332886,19.79446602,8.685212,
-16.47885895,-35.44189072,19.84881592,9.094238,
-17.47821426,-35.44079208,19.90317535,9.529971,
-18.47768021,-35.44052505,19.95751953,9.968717,
-19.47712517,-35.44007874,20.01155472,10.450797,
-20.47663689,-35.44094467,20.06529999,10.942754,
-21.47612381,-35.44159698,20.11831856,11.44136,
-22.47591019,-35.44290924,20.17066765,11.981913,
-23.47534752,-35.44453049,20.22217178,12.526673,
-24.47519302,-35.44613266,20.27277184,13.077936,
-25.47482681,-35.44849777,20.32247734,13.667491,
-26.47485352,-35.45120621,20.37102699,14.263371,
-27.47491264,-35.4540329,20.41826248,14.860909,
-28.47494698,-35.45733643,20.46419525,15.48891,
-29.47553825,-35.46084595,20.5085125,16.133256,
-30.47598839,-35.46472931,20.55101776,16.777776,
-31.47699928,-35.46861267,20.59136963,17.43183,
-32.47771454,-35.47248077,20.62952232,18.114711,
-33.47903061,-35.47650909,20.6653347,18.804805,
-34.48059845,-35.48052979,20.69830513,19.494971,
-35.48246384,-35.48444366,20.72811127,20.194312,
-36.48476791,-35.48823929,20.75428009,20.917956,
-37.48743439,-35.49182129,20.77630234,21.650811,
-38.48999023,-35.49481964,20.79410744,22.383038,
-39.49264908,-35.49754715,20.80775642,23.117171,
-40.49483109,-35.4993515,20.81754684,23.866906,
-41.49708176,-35.50065613,20.82382584,24.633399,
41.49804688,-36.50088501,20.82393265,25.280495,
40.49639893,-36.49984741,20.81938362,24.53399,
39.49458313,-36.49819183,20.81202888,23.802028,
38.49288177,-36.49604034,20.80188942,23.071257,
37.4907608,-36.49317169,20.78869629,22.339593,
36.48867035,-36.48991394,20.77216721,21.617448,
35.48685837,-36.48619461,20.75238228,20.917981,
34.48498917,-36.48226166,20.72940063,20.228028,
33.48374176,-36.47816086,20.70360184,19.538277,
32.48252487,-36.47415924,20.675354,18.853724,
31.48171616,-36.46988678,20.6448822,18.196194,
30.48103905,-36.46583939,20.61247826,17.551698,
29.48053169,-36.46145248,20.57832146,16.906995,
28.47995377,-36.45730972,20.54236031,16.271888,
27.47999573,-36.45373535,20.50498772,15.669883,
26.47971535,-36.44988251,20.46632957,15.073026,
25.47958565,-36.44632721,20.42620468,14.477503,
24.479599,-36.44337845,20.38476563,13.91408,
23.47983742,-36.44078445,20.34232712,13.368144,
22.47990608,-36.43822479,20.29890633,12.822183,
21.48004341,-36.43634415,20.2544632,12.305127,
20.48042297,-36.43511581,20.2093544,11.812214,
19.48084068,-36.43394852,20.1637249,11.319502,
18.4808712,-36.43293762,20.11745644,10.861071,
17.48140526,-36.43284988,20.07098389,10.423065,
16.4817791,-36.43305588,20.02467537,9.98796,
15.48216534,-36.43313217,19.97837257,9.598305,
14.48263645,-36.43472672,19.93280602,9.217495,
13.48323727,-36.43522263,19.88770294,8.854877,
12.48379421,-36.43632889,19.84366226,8.530622,
11.48433685,-36.43837357,19.8010807,8.208445,
10.48548317,-36.43966675,19.76004791,7.934269,
9.48608494,-36.44192123,19.72128677,7.669508,
8.4875164,-36.4438591,19.68505287,7.433873,
7.48873568,-36.44628143,19.65201378,7.228323,
6.49028063,-36.44804382,19.62242889,7.033532,
5.4919982,-36.44963837,19.59677315,6.886526,
4.49347305,-36.4509964,19.57530975,6.740581,
3.49546909,-36.45240402,19.55835915,6.647532,
2.49686146,-36.45304489,19.54603004,6.558841,
1.49887574,-36.45354843,19.53835869,6.512258,
0.50033277,-36.45347977,19.53528786,6.482326,
-0.49722654,-36.45293808,19.53712845,6.481561,
-1.49637794,-36.4523735,19.54363251,6.51064,
-2.49426246,-36.45140076,19.55458832,6.556386,
-3.49330235,-36.45038223,19.56985664,6.644574,
-4.49100733,-36.44905472,19.58926964,6.737474,
-5.49019194,-36.44732666,19.61262321,6.883064,
-6.48832321,-36.44502258,19.63964462,7.029347,
-7.48747206,-36.4438591,19.6703186,7.224834,
-8.4857645,-36.44186783,19.70376778,7.430791,
-9.48529625,-36.43979645,19.7397995,7.6666,
-10.48367023,-36.43745804,19.77812386,7.931129,
-11.48300838,-36.43622589,19.81874657,8.205581,
-12.48208427,-36.4345932,19.86063385,8.52813,
-13.48165798,-36.43323135,19.90368271,8.852292,
-14.48099518,-36.43283463,19.94753075,9.215023,
-15.48066902,-36.43236923,19.99178314,9.597006,
-16.4798317,-36.43224716,20.03643608,9.986448,
-17.47986603,-36.43268967,20.08112907,10.422322,
-18.47922325,-36.43321228,20.12556267,10.860688,
-19.47900391,-36.43480682,20.17004204,11.319444,
-20.47851944,-36.43588257,20.21402359,11.81203,
-21.47835541,-36.43776703,20.25774574,12.305606,
-22.47801018,-36.43979263,20.30083466,12.822516,
-23.47789001,-36.44195175,20.34340477,13.368094,
-24.47773361,-36.44480515,20.38527298,13.914279,
-25.47795486,-36.44794083,20.42617798,14.477862,
-26.47799301,-36.45092773,20.46605873,15.07284,
-27.47818565,-36.45462799,20.50488663,15.669526,
-28.47866249,-36.45829391,20.54238892,16.271874,
-29.47909164,-36.46229553,20.57849121,16.906726,
-30.48004532,-36.46640778,20.61286163,17.551513,
-31.48073578,-36.47053146,20.64542961,18.196082,
-32.48180771,-36.47467804,20.67613792,18.853659,
-33.48304367,-36.47877502,20.70466232,19.538283,
-34.48451233,-36.48276138,20.73075294,20.228114,
-35.4862709,-36.48654556,20.75406456,20.917893,
-36.48854446,-36.49028778,20.77404785,21.61769,
-37.4905777,-36.49335098,20.79055786,22.339648,
-38.49295425,-36.49624252,20.80358315,23.071507,
-39.49475861,-36.49822998,20.81328964,23.802224,
-40.49644852,-36.49981308,20.82022095,24.53403,
-41.49809265,-36.50079727,20.82449913,25.280492,
41.49884033,-37.50102615,20.82445908,25.949065,
40.497612,-37.5002594,20.82147217,25.218745,
39.49642944,-37.49895096,20.81654739,24.489081,
38.49503708,-37.49722672,20.80955505,23.758925,
37.49362183,-37.4949913,20.80035019,23.038863,
36.49195099,-37.49206924,20.78868294,22.339707,
35.49028015,-37.48884201,20.77437973,21.650712,
34.4889183,-37.48515701,20.75752831,20.961507,
33.48748398,-37.48123932,20.73829079,20.275966,
32.48651886,-37.4770546,20.71689034,19.614941,
31.48560715,-37.47287369,20.69365883,18.970433,
30.48490715,-37.46847534,20.6687355,18.325913,
29.4844532,-37.46446991,20.64239502,17.687009,
28.48410988,-37.45986176,20.6147728,17.078297,
27.4834137,-37.45521164,20.5857048,16.48082,
26.48348427,-37.45160675,20.55544281,15.884599,
25.48334312,-37.44753265,20.52425957,15.30683,
24.4829998,-37.4432869,20.49183083,14.758491,
23.48297119,-37.43980408,20.45827866,14.211795,
22.48310661,-37.43686295,20.42393303,13.676287,
21.48330688,-37.43370056,20.38878441,13.178549,
20.4832592,-37.43095398,20.35281181,12.68405,
19.48365021,-37.42910767,20.31633949,12.201264,
18.48400879,-37.42726898,20.27965355,11.759127,
17.48417282,-37.42522049,20.24260521,11.318865,
16.48459053,-37.42404175,20.2055397,10.899311,
15.48487759,-37.4233017,20.16867447,10.515468,
14.48522949,-37.42193222,20.1319046,10.13121,
13.48579884,-37.42205811,20.09609795,9.788328,
12.48610973,-37.42193604,20.06097412,9.461836,
11.48688316,-37.4214859,20.02680779,9.146006,
10.48718834,-37.42198944,19.99410439,8.877342,
9.48830414,-37.42224884,19.96286774,8.60944,
8.48896885,-37.42295837,19.93375778,8.385056,
7.49038553,-37.42315674,19.90690994,8.175936,
6.49170065,-37.4239502,19.88311577,7.989207,
5.49303055,-37.42479324,19.8624897,7.840126,
4.49485064,-37.42525101,19.8453331,7.695883,
3.49601769,-37.42549515,19.83164406,7.603858,
2.49816871,-37.4259758,19.82183456,7.514281,
1.49913144,-37.42603683,19.81573868,7.4702,
0.50162882,-37.42580032,19.8136158,7.439898,
-0.497843,-37.42583084,19.81539345,7.439771,
-1.49558997,-37.42570496,19.82062721,7.469642,
-2.4946084,-37.42534637,19.8295269,7.513154,
-3.49284768,-37.42483902,19.84179306,7.602699,
-4.49218178,-37.42424774,19.85723877,7.694352,
-5.49020386,-37.42393112,19.87598801,7.838623,
-6.48955631,-37.42404938,19.8977623,7.988781,
-7.4879241,-37.42305756,19.92190933,8.175165,
-8.48728561,-37.42230606,19.94867325,8.383961,
-9.4859848,-37.42195511,19.97762108,8.608483,
-10.48544693,-37.42186737,20.00842857,8.876759,
-11.48472118,-37.42135239,20.04056168,9.145324,
-12.48410797,-37.4214859,20.07391167,9.46085,
-13.48358631,-37.42213058,20.10819435,9.787801,
-14.48329735,-37.42237854,20.14286232,10.131039,
-15.48251629,-37.4230957,20.17811394,10.51453,
-16.48280907,-37.42472458,20.2135067,10.899413,
-17.48220825,-37.42630005,20.24874115,11.319108,
-18.48210907,-37.42816925,20.28405952,11.75921,
-19.48169136,-37.43005371,20.31910896,12.201289,
-20.48155212,-37.43266678,20.35415077,12.684741,
-21.48129654,-37.43532562,20.38881302,13.178977,
-22.48114586,-37.43798065,20.42320251,13.676228,
-23.48112297,-37.44145203,20.45708466,14.212137,
-24.48135948,-37.44485855,20.490242,14.758867,
-25.48127556,-37.44817352,20.52263451,15.30617,
-26.48164558,-37.45236206,20.55424309,15.884076,
-27.48203659,-37.45615387,20.58472443,16.480727,
-28.48244858,-37.46031952,20.61419868,17.077662,
-29.48324966,-37.46467209,20.64227486,17.686416,
-30.48392677,-37.4689827,20.66888618,18.325681,
-31.48483467,-37.47325897,20.69400597,18.970248,
-32.48581696,-37.47741318,20.71749878,19.614789,
-33.48693085,-37.48148346,20.73919106,20.275807,
-34.48822784,-37.48523331,20.75884438,20.961137,
-35.49010468,-37.48917007,20.77597809,21.650887,
-36.49165726,-37.49223709,20.790411,22.33969,
-37.49355698,-37.49515152,20.80210304,23.038991,
-38.49513626,-37.49735641,20.81104088,23.759137,
-39.49648666,-37.49895477,20.81768227,24.489163,
-40.49773407,-37.50022888,20.82225418,25.218839,
-41.4988327,-37.50091934,20.82499695,25.949004,
41.49930573,-38.50112915,20.82481194,26.633534,
40.49861145,-38.50059128,20.82301521,25.904822,
39.49771881,-38.49964142,20.81994629,25.175717,
38.49686432,-38.49832153,20.81546974,24.457417,
37.49578857,-38.49652481,20.80946159,23.759019,
36.4946785,-38.49429703,20.80173683,23.071349,
35.49350739,-38.49145126,20.79219627,22.383136,
34.49220657,-38.48817062,20.78074455,21.697436,
33.49124908,-38.48463821,20.76744652,21.033826,
32.49033356,-38.48073578,20.75252914,20.389115,
31.48949623,-38.4765625,20.73607826,19.744992,
30.4889183,-38.47232437,20.71829605,19.103341,
29.4882946,-38.46776962,20.69926453,18.487481,
28.48793793,-38.46372223,20.67922211,17.890956,
27.48783684,-38.45942688,20.65829086,17.29441,
26.487257,-38.45421982,20.63628769,16.705865,
25.48706627,-38.45017242,20.61326981,16.152644,
24.48716736,-38.44623184,20.58957863,15.605935,
23.48693085,-38.44164658,20.56497192,15.060417,
22.48682404,-38.43743134,20.53939438,14.550062,
21.48676872,-38.43393707,20.51312256,14.055105,
20.48712158,-38.43050385,20.48629379,13.560995,
19.48703384,-38.42663193,20.45884514,13.101446,
18.48736572,-38.42381287,20.43098831,12.66059,
17.48773766,-38.42140198,20.40312958,12.221617,
16.48789597,-38.41863251,20.37509537,11.823471,
15.48830414,-38.41583633,20.34713554,11.437678,
14.48853683,-38.41410065,20.31950951,11.060383,
13.48875141,-38.41197968,20.29199219,10.728566,
12.48927402,-38.41026306,20.26515007,10.400317,
11.48954201,-38.40940857,20.2392025,10.100488,
10.49024773,-38.40805435,20.21411514,9.830342,
9.49072361,-38.40673828,20.19036102,9.563911,
8.49147892,-38.40577316,20.16798782,9.347756,
7.49238873,-38.40524292,20.14757729,9.13723,
6.49337244,-38.40433121,20.1292038,8.958754,
5.49458456,-38.40376663,20.11315727,8.807709,
4.49567842,-38.4040947,20.09987831,8.668148,
3.49752307,-38.40370941,20.08948517,8.576796,
2.49830508,-38.40317154,20.0819416,8.486152,
1.50018907,-38.40311432,20.07734299,8.444945,
0.50084352,-38.40336609,20.07581711,8.415001,
-0.49722895,-38.4035759,20.07709122,8.415113,
-1.49644887,-38.4032402,20.08119583,8.444994,
-2.49510717,-38.40358734,20.08804703,8.486369,
-3.49425197,-38.4040451,20.09743118,8.576921,
-4.49292374,-38.40467072,20.10931778,8.668556,
-5.49228191,-38.40512848,20.12340736,8.808846,
-6.49076843,-38.4052887,20.13975334,8.959468,
-7.49034309,-38.40615082,20.15839577,9.137869,
-8.48909187,-38.40725327,20.17892075,9.348904,
-9.48880291,-38.40805054,20.2009449,9.564937,
-10.48782539,-38.40867996,20.22424698,9.83052,
-11.48746014,-38.41020203,20.24882698,10.100926,
-12.48722267,-38.41147995,20.27402306,10.401028,
-13.48659134,-38.41274643,20.29980469,10.728802,
-14.48621845,-38.4146843,20.32625961,11.06032,
-15.48643494,-38.41731262,20.35278511,11.438499,
-16.48599625,-38.41952133,20.37911034,11.823693,
-17.4858036,-38.42205048,20.40556526,12.221465,
-18.48558617,-38.42502594,20.43202782,12.660937,
-19.48538399,-38.42816544,20.45843124,13.102088,
-20.48521042,-38.43144226,20.48466492,13.560836,
-21.48502922,-38.43467712,20.51071548,14.054807,
-22.48506737,-38.43890381,20.53653526,14.550376,
-23.48515701,-38.4424057,20.5618515,15.060006,
-24.48505974,-38.44641495,20.58667755,15.604836,
-25.48550224,-38.45085907,20.61092758,16.152284,
-26.48570824,-38.45481491,20.63432503,16.705405,
-27.48598862,-38.45905685,20.65701485,17.29297,
-28.48671722,-38.46378708,20.67857933,17.890261,
-29.48731232,-38.46811676,20.6989975,18.487166,
-30.48804283,-38.47248077,20.71828651,19.102914,
-31.48879051,-38.47661972,20.73637009,19.744595,
-32.48960495,-38.48072815,20.75316429,20.388667,
-33.49060059,-38.48448944,20.76853561,21.033332,
-34.4920578,-38.48847198,20.78209686,21.697608,
-35.49304581,-38.49142838,20.7937355,22.382857,
-36.49455643,-38.49440002,20.80342674,23.071399,
-37.49579239,-38.49669266,20.81098938,23.759196,
-38.49684525,-38.49833298,20.81678009,24.457455,
-39.49785995,-38.49969101,20.82094383,25.175887,
-40.4986496,-38.50052643,20.82370949,25.904828,
-41.49930573,-38.5010376,20.82533455,26.633488,
41.49958801,-39.50122452,20.82507706,27.318921,
40.49915695,-39.50082779,20.82409859,26.590682,
39.49871063,-39.50020981,20.8223896,25.873746,
38.49811172,-39.49924088,20.81983376,25.175769,
37.49749756,-39.49791718,20.81632042,24.489159,
36.49675369,-39.49609375,20.81173325,23.802131,
35.49599457,-39.493927,20.80599403,23.117003,
34.4952774,-39.49125671,20.79907608,22.451464,
33.49443817,-39.48809052,20.79096794,21.80626,
32.49370575,-39.48469543,20.7816925,21.163062,
31.49322128,-39.48104095,20.77140236,20.52056,
30.49259758,-39.47698593,20.760149,19.898473,
29.49226952,-39.47288132,20.74801064,19.300616,
28.49181557,-39.46839905,20.73498154,18.70402,
27.49149895,-39.46399689,20.72122002,18.110734,
26.49146461,-39.46028519,20.70692825,17.548838,
25.49132538,-39.45517731,20.69194794,17.001366,
24.49100304,-39.45047379,20.67617989,16.454104,
23.49111557,-39.44646835,20.65987015,15.926968,
22.4910965,-39.44190598,20.64299393,15.430476,
21.49106789,-39.4370575,20.62544441,14.934684,
20.49086761,-39.43274307,20.60722542,14.452445,
19.49118614,-39.42924118,20.58865356,14.009034,
18.4911747,-39.42491531,20.56962776,13.566962,
17.49125862,-39.4210701,20.55015945,13.140218,
16.49185371,-39.41762924,20.53085709,12.75304,
15.49196148,-39.41445923,20.51171303,12.367007,
14.49217987,-39.41066742,20.49250221,12.006079,
13.4924469,-39.40747452,20.47352982,11.676444,
12.49255753,-39.4046936,20.45480537,11.348008,
11.4928627,-39.40161896,20.436306,11.062922,
10.49338627,-39.39932632,20.41872025,10.791842,
9.49374104,-39.39741516,20.40202713,10.53438,
8.49452209,-39.39493942,20.38647652,10.321257,
7.49470663,-39.39257813,20.37201881,10.108773,
6.49545717,-39.39170456,20.35897446,9.940753,
5.49643469,-39.39028931,20.34762192,9.788726,
4.49747801,-39.38819885,20.33805466,9.653199,
3.49813843,-39.38743591,20.33064079,9.561794,
2.49926138,-39.38766861,20.32532692,9.473015,
1.50009227,-39.38694382,20.32194328,9.433464,
