X,Y,Z,C2M_distances,C2M_min_max
-1.98725665,-15.84815693,3.70746613,-0.815503,
-3.06053925,-15.84614468,3.77423668,-0.792706,
-4.01510239,-15.74680901,3.86354828,-0.812725,
-5.13891411,-15.75914383,4.06807137,-0.807605,
-6.13878775,-15.80566692,4.29776764,-0.795875,
-7.21281147,-15.80497837,4.61260796,-0.835362,
-8.32218552,-15.8131361,4.94419765,-0.803162,
-9.35974216,-15.87730598,5.3757658,-0.810374,
-10.52604294,-16.05705833,5.99254704,-0.786854,
-11.69543171,-16.12591934,6.56693554,-0.733907,
-12.77543545,-16.23415947,7.34795856,-0.772518,
-14.01283264,-16.35604095,8.26664639,-0.725291,
-15.04464149,-16.46244812,9.15038013,-0.681337,
-16.03605843,-16.42324638,10.02229786,-0.654098,
-16.96624947,-16.33038521,10.83033848,-0.605819,
-17.84933472,-16.17996979,11.64485931,-0.572962,
-18.66959572,-16.05040741,12.42382622,-0.545838,
-19.48153496,-15.95606709,13.19902611,-0.474365,
-20.30951118,-15.842453,13.89034843,-0.353835,
-21.20245934,-15.76759434,14.53191757,-0.131056,
-22.07298088,-15.71666718,15.07196808,0.153902,
-22.98133087,-15.66883659,15.58211231,0.491835,
-23.89584541,-15.63298988,16.04445457,0.877955,
-24.81923294,-15.59397888,16.47491455,1.290265,
-25.75835228,-15.56567478,16.88113976,1.736971,
-26.70304871,-15.54450226,17.25848579,2.221664,
-27.6556778,-15.52856636,17.61258316,2.731774,
-28.61548615,-15.51350975,17.94392967,3.259594,
-29.58030891,-15.50217533,18.25478554,3.818497,
-30.54949379,-15.49540997,18.54727554,4.504452,
-31.52359581,-15.48849392,18.82245445,5.269787,
-32.49993134,-15.48417759,19.08171082,6.082183,
-33.47997284,-15.48201656,19.32691193,6.925446,
-34.4618454,-15.48087978,19.55847931,7.791868,
-35.44610596,-15.48116112,19.77783585,8.688843,
-36.43284988,-15.48270512,19.98519516,9.598237,
-37.42175293,-15.48497581,20.18070221,10.514275,
-38.41463089,-15.48820114,20.36398315,11.437049,
-39.41250229,-15.49202156,20.53226662,12.366091,
-40.41663742,-15.49560452,20.68170547,13.303431,
-41.43770599,-15.49894714,20.80137062,14.264894,
41.44197083,-16.49786377,20.80632591,14.636761,
40.42372513,-16.49398804,20.69567871,13.690002,
39.41807556,-16.48971748,20.55733871,12.753765,
38.41978455,-16.48572731,20.40115356,11.824561,
37.42559814,-16.4825573,20.23146629,10.90049,
36.43389893,-16.48016357,20.04976463,9.988145,
35.44430923,-16.47915459,19.85635185,9.09642,
34.45694733,-16.47951317,19.6515274,8.215111,
33.47052002,-16.48190498,19.43434143,7.343697,
32.48703384,-16.48609543,19.20466423,6.488403,
31.50425911,-16.49204826,18.96083832,5.656277,
30.52513313,-16.501297,18.70261002,4.883399,
29.54763794,-16.51391602,18.42854881,4.170112,
28.57212639,-16.53009987,18.13613701,3.549669,
27.60093689,-16.55186272,17.82419968,3.006342,
26.6330204,-16.57921028,17.4913044,2.500403,
25.66949654,-16.61143303,17.13649368,2.017061,
24.70611191,-16.65783501,16.75451469,1.554771,
23.75664711,-16.71511841,16.35429764,1.129014,
22.79212379,-16.78631973,15.90956402,0.741337,
21.8588562,-16.8660202,15.44932175,0.390121,
20.89513397,-16.98116302,14.94831467,0.075189,
19.94987869,-17.10890198,14.388937,-0.172029,
19.01817322,-17.24480438,13.77703381,-0.37123,
18.06534576,-17.44067001,13.0880394,-0.475865,
17.16979027,-17.62570763,12.39268017,-0.538101,
16.2044239,-17.83687973,11.65581417,-0.573909,
15.22944546,-18.02612686,10.91711521,-0.610651,
14.18176556,-18.16889954,10.1313076,-0.636561,
13.12524414,-18.18671799,9.35709,-0.701917,
11.93517494,-18.22078705,8.54536629,-0.72036,
10.798913,-18.13217545,7.77189255,-0.722765,
9.6104784,-17.91543388,7.02402401,-0.769172,
8.45386982,-17.75405884,6.39003468,-0.785475,
7.32928753,-17.57722664,5.85013771,-0.78535,
6.26038361,-17.41879654,5.4348793,-0.812298,
5.19193792,-17.31740952,5.11338902,-0.810729,
4.16080618,-17.22333527,4.84805298,-0.813049,
3.06074524,-17.16857338,4.63310814,-0.808066,
2.10771108,-17.09209442,4.50486183,-0.823066,
0.97874045,-17.01622963,4.37763405,-0.812237,
0.03404573,-17.04976463,4.35232162,-0.789051,
-1.0176084,-16.9626503,4.34039307,-0.81005,
-2.07702208,-16.93030357,4.37491035,-0.804498,
-3.07256103,-16.89283562,4.45513153,-0.811901,
-4.1103282,-16.92292976,4.6445713,-0.83694,
-5.23643684,-16.95188141,4.84189796,-0.798827,
-6.19114065,-16.92567062,5.07663822,-0.816179,
-7.39344835,-16.99476242,5.45635128,-0.814164,
-8.34793758,-17.07599258,5.84701729,-0.801486,
-9.61775112,-17.17607689,6.41472435,-0.787487,
-10.65112782,-17.32324219,6.90016556,-0.682511,
-11.76848125,-17.38701057,7.68166161,-0.7421,
-12.94806385,-17.50590324,8.56268787,-0.733496,
-13.95997906,-17.58596802,9.34765148,-0.679783,
-14.97748947,-17.46994209,10.10014534,-0.650951,
-15.91073513,-17.39540672,10.8735218,-0.605102,
-16.78281212,-17.30935669,11.64900303,-0.559686,
-17.60492706,-17.17223358,12.40750122,-0.55916,
-18.47001839,-17.02300453,13.13296032,-0.491383,
-19.3247776,-16.90232277,13.77347946,-0.36685,
-20.18471909,-16.83284378,14.39653397,-0.177231,
-21.08212662,-16.75955963,14.95172882,0.080042,
-21.9840126,-16.70192909,15.44387627,0.390489,
-22.91032028,-16.66130829,15.90488434,0.759251,
-23.82742882,-16.61971664,16.32495499,1.146492,
-24.76861572,-16.58636665,16.73220825,1.575305,
-25.71354294,-16.56135559,17.10832214,2.038166,
-26.66913605,-16.53980637,17.46080589,2.522724,
-27.62656212,-16.52306175,17.79026985,3.030809,
-28.59209824,-16.51001167,18.10201836,3.574068,
-29.56151581,-16.50074005,18.39451599,4.188241,
-30.5351162,-16.49215508,18.66973686,4.896282,
-31.51151276,-16.48694801,18.92964935,5.666128,
-32.49124527,-16.48325729,19.17544556,6.494573,
-33.47325897,-16.48070908,19.4077282,7.347727,
-34.45750427,-16.4799118,19.62773323,8.21683,
-35.44352722,-16.48061752,19.83600998,9.096701,
-36.43198776,-16.4819622,20.03308868,9.987091,
-37.4226799,-16.48463631,20.21887398,10.898331,
-38.41672516,-16.48801041,20.39263344,11.822323,
-39.41567612,-16.49152756,20.55209541,12.752015,
-40.42075729,-16.4955616,20.69320107,13.68774,
-41.4417305,-16.4990406,20.80514908,14.636924,
41.44621277,-17.4976635,20.80999947,15.022912,
40.42708588,-17.49383926,20.70618629,14.075773,
39.42210388,-17.48978043,20.57603264,13.141694,
38.42217255,-17.48550987,20.42877579,12.222244,
37.4269371,-17.48223305,20.26826286,11.320137,
36.43401718,-17.4799614,20.09633827,10.423686,
35.44303513,-17.47846603,19.91350746,9.531999,
34.45343781,-17.47872543,19.71951675,8.646535,
33.46595764,-17.48029137,19.51428604,7.77168,
32.47970963,-17.48379135,19.29717636,6.928765,
31.4952774,-17.48982811,19.06739044,6.110129,
30.51322556,-17.49744225,18.8245163,5.318423,
29.53150558,-17.50844383,18.56601715,4.568112,
28.55443382,-17.52380943,18.29204369,3.901019,
27.57704353,-17.54274368,17.99917603,3.347248,
26.60671616,-17.5663414,17.68928719,2.831286,
25.63698769,-17.59768105,17.36071396,2.329271,
24.66771889,-17.6343956,17.0067749,1.868101,
23.70509529,-17.68553543,16.62858391,1.436396,
22.74726486,-17.74793816,16.22736549,1.028471,
21.79234695,-17.82317162,15.80660152,0.662978,
20.82736588,-17.91317368,15.34649658,0.328372,
19.87950897,-18.01626015,14.85884094,0.037164,
18.91282654,-18.1464901,14.33883572,-0.20809,
17.94527817,-18.30972672,13.71555233,-0.365042,
17.04706001,-18.46595383,13.11308098,-0.474533,
16.05192757,-18.67475319,12.41945839,-0.534156,
15.13106346,-18.86223221,11.75990963,-0.560785,
14.11830807,-19.02162933,11.06065941,-0.608223,
13.07813168,-19.19315338,10.3862257,-0.630322,
11.99333572,-19.25478745,9.6696434,-0.678858,
10.8848629,-19.28508759,8.93799305,-0.673007,
9.76519585,-19.21636963,8.28934288,-0.730939,
8.55588627,-19.04558563,7.58159447,-0.762254,
7.45120192,-18.91466331,7.00225544,-0.755075,
6.32213211,-18.73529625,6.5054903,-0.793564,
5.22984982,-18.60610771,6.08756447,-0.780441,
4.16432381,-18.49899292,5.80955696,-0.804108,
3.06448078,-18.39381981,5.548522,-0.809572,
2.07467771,-18.34052849,5.37112808,-0.790232,
0.99196535,-18.27531815,5.28504848,-0.814385,
-0.02144656,-18.16427612,5.16012478,-0.79774,
-1.04508221,-18.15418625,5.20411205,-0.822468,
-2.14891124,-18.13080025,5.25447559,-0.819647,
-3.10460758,-18.13119888,5.37630272,-0.835657,
-4.26470566,-18.13440514,5.54498005,-0.821906,
-5.27631235,-18.1998558,5.76330757,-0.776502,
-6.33371401,-18.25366211,6.11603165,-0.801128,
-7.4600358,-18.27066422,6.48278713,-0.800749,
-8.57111645,-18.39359283,6.98814774,-0.774181,
-9.62714291,-18.5263195,7.53870964,-0.736859,
-10.76660728,-18.58340263,8.18970585,-0.719377,
-11.84113312,-18.70236397,8.97986889,-0.70613,
-12.85609531,-18.6558094,9.6472187,-0.691782,
-13.88711834,-18.55367661,10.31757927,-0.636653,
-14.81220818,-18.51644516,11.0568924,-0.585036,
-15.70567799,-18.37388611,11.75096226,-0.562239,
-16.58502769,-18.20413589,12.42671108,-0.537642,
-17.43572807,-18.08418083,13.09086323,-0.466548,
-18.28743362,-17.96977615,13.73558807,-0.376898,
-19.16965485,-17.87132072,14.33493233,-0.205712,
-20.07991028,-17.79302216,14.86720181,0.035195,
-20.97904205,-17.74720383,15.34862709,0.333341,
-21.90719795,-17.69746017,15.80190277,0.671715,
-22.83175468,-17.6463623,16.21481133,1.037145,
-23.77393913,-17.6056366,16.61237717,1.450093,
-24.72081375,-17.58072853,16.98431778,1.887939,
-25.67558098,-17.55439758,17.33264732,2.350126,
-26.63543701,-17.53507042,17.6604557,2.851642,
-27.60124207,-17.51862335,17.96908951,3.369028,
-28.5707531,-17.50723648,18.25976181,3.919476,
-29.54484749,-17.497015,18.53385735,4.584,
-30.52159119,-17.49047279,18.79265594,5.329318,
-31.50128174,-17.48510551,19.03735924,6.117659,
-32.48316193,-17.48154259,19.26914406,6.933556,
-33.46743774,-17.47961998,19.48899651,7.774311,
-34.4535675,-17.47925568,19.69723129,8.647635,
-35.44180298,-17.47972298,19.89447021,9.531633,
-36.43161011,-17.48173714,20.08103371,10.422169,
-37.42378616,-17.48425102,20.25695801,11.317926,
-38.41939545,-17.4875927,20.42123222,12.220349,
-39.41853714,-17.49129868,20.5718689,13.138835,
-40.42584229,-17.49554634,20.70448685,14.075192,
-41.44525146,-17.49901009,20.80849457,15.02246,
41.44990158,-18.49796104,20.81339455,15.412105,
40.43140411,-18.49385834,20.71671295,14.479796,
39.42538834,-18.48945427,20.59444427,13.5677,
38.42539597,-18.48556328,20.45612144,12.662104,
37.42840195,-18.48197746,20.30489159,11.759884,
36.43447495,-18.47933578,20.14264679,10.862083,
35.44203949,-18.47813606,19.97011185,9.970228,
34.45122528,-18.47765732,19.78727341,9.100976,
33.46162415,-18.47898293,19.59374428,8.247195,
32.47359467,-18.48220253,19.38911438,7.403421,
31.48745537,-18.4864254,19.17314911,6.573516,
30.50186729,-18.49439049,18.94455719,5.768351,
29.51889801,-18.50405121,18.70259094,5.019955,
28.53652763,-18.51673317,18.44515228,4.320778,
27.55854607,-18.5333004,18.17282295,3.701462,
26.58164215,-18.55494118,17.88427734,3.173837,
25.60614014,-18.58299255,17.57714272,2.684096,
24.63621521,-18.61881638,17.25245857,2.211367,
23.66393089,-18.65900803,16.90282822,1.756543,
22.70186424,-18.71033096,16.53580093,1.351642,
21.73219681,-18.77861595,16.14387894,0.965116,
20.77457809,-18.85895348,15.73470688,0.616808,
19.8049984,-18.94948006,15.30189705,0.299438,
18.83698654,-19.0588913,14.83492565,0.024967,
17.87374496,-19.16828728,14.31794643,-0.199659,
16.90969849,-19.31886864,13.76555157,-0.357722,
15.94480991,-19.49814796,13.17072296,-0.459967,
15.00271606,-19.65961266,12.57411385,-0.525098,
14.00354862,-19.83685684,11.97397804,-0.591661,
12.97502518,-20.03345108,11.30267334,-0.582963,
11.98914433,-20.17368889,10.72262573,-0.613753,
10.88773727,-20.24625587,10.08758068,-0.663586,
9.80167484,-20.31592941,9.47981739,-0.679171,
8.69740677,-20.32500648,8.9319191,-0.699476,
7.52182293,-20.25532722,8.30491543,-0.699631,
6.47566557,-20.13102341,7.82697964,-0.72569,
5.26918983,-19.96447563,7.35394287,-0.784835,
4.20594025,-19.86818504,6.97568417,-0.756159,
3.18146229,-19.69953346,6.68345547,-0.790801,
1.98408782,-19.60566521,6.45538139,-0.801793,
1.05740094,-19.56386375,6.32938576,-0.786847,
-0.03858395,-19.50125885,6.29215431,-0.818864,
-1.15398431,-19.47725105,6.28276443,-0.806511,
-2.11832309,-19.45679855,6.3429203,-0.815698,
-3.25882339,-19.47320938,6.46402931,-0.784139,
-4.28040266,-19.54224014,6.69814873,-0.764892,
-5.35487795,-19.49918175,6.94869232,-0.79201,
-6.45155716,-19.56307793,7.28110123,-0.765616,
-7.54915047,-19.70174217,7.77579308,-0.734525,
-8.62081146,-19.74087715,8.25214577,-0.714781,
-9.69626141,-19.77178192,8.82078552,-0.69471,
-10.74133873,-19.81469727,9.48492432,-0.698961,
-11.77960587,-19.73111534,10.03596878,-0.643311,
-12.73245907,-19.66953087,10.66993237,-0.617874,
-13.68609142,-19.57055664,11.33490753,-0.588181,
-14.61512089,-19.39819908,11.91256046,-0.552271,
-15.498703,-19.25855637,12.55393028,-0.522531,
-16.36314011,-19.13658524,13.19013786,-0.471327,
-17.25759125,-19.00110245,13.77470207,-0.368435,
-18.14121628,-18.91520309,14.32673264,-0.198953,
-19.03994751,-18.83967018,14.84203625,0.00802,
-19.97277451,-18.78061104,15.3149519,0.299544,
-20.89826393,-18.72132111,15.73331642,0.619007,
-21.83198357,-18.67348289,16.13641167,0.975551,
-22.7672348,-18.6323967,16.5231781,1.358152,
-23.7249794,-18.59905815,16.89207268,1.773354,
-24.67841721,-18.56844711,17.23036385,2.225514,
-25.64138603,-18.54802132,17.55360031,2.702383,
-26.60589409,-18.52871704,17.85721779,3.191249,
-27.57868004,-18.51496315,18.14538765,3.721107,
-28.55152893,-18.50308228,18.41573334,4.336279,
-29.52962303,-18.49463463,18.67261314,5.031542,
-30.50986481,-18.48759842,18.9149437,5.777041,
-31.49193573,-18.4830761,19.14476395,6.579385,
-32.47638321,-18.4800415,19.36298561,7.406985,
-33.46247101,-18.47877693,19.57007217,8.249031,
-34.45072937,-18.47831917,19.76657677,9.101377,
-35.44029617,-18.47943115,19.95269585,9.969332,
-36.43186951,-18.48111725,20.12882423,10.860348,
-37.42533493,-18.48393059,20.29480171,11.757725,
-38.4219017,-18.487257,20.44973755,12.659478,
-39.4225502,-18.49126625,20.5913887,13.565809,
-40.42999268,-18.49544716,20.71525002,14.479127,
-41.44917297,-18.49881172,20.81191063,15.411703,
41.45359039,-19.4979496,20.81645966,15.840745,
40.43588257,-19.49398422,20.72689819,14.920661,
39.4290657,-19.48931885,20.61282539,14.009096,
38.4283371,-19.48535347,20.48302269,13.103112,
37.43066788,-19.48181915,20.34116364,12.20249,
36.4351387,-19.47912407,20.18862152,11.320088,
35.44158173,-19.47727776,20.02618217,10.452207,
34.44952774,-19.47713089,19.85427856,9.589115,
33.45827866,-19.47756386,19.67237854,8.730975,
32.46856308,-19.47984314,19.48014069,7.881832,
31.48034096,-19.48454666,19.27750397,7.065946,
30.49247932,-19.49012375,19.0629673,6.272749,
29.50707245,-19.49913597,18.83643723,5.504142,
28.52257156,-19.51040459,18.59659386,4.770231,
27.54079247,-19.52534294,18.34310722,4.116551,
26.55931473,-19.54463005,18.07405281,3.555629,
25.58230591,-19.56856155,17.78956604,3.050794,
24.60454559,-19.59810448,17.48713875,2.570348,
23.63375854,-19.63523293,17.17106056,2.125115,
22.65669441,-19.67921448,16.83378601,1.690941,
21.68522263,-19.73588181,16.47387695,1.298321,
20.71785164,-19.80471992,16.09708023,0.940062,
19.75292587,-19.88493347,15.71009064,0.604907,
18.77430916,-19.97207069,15.29225636,0.305307,
17.80961609,-20.07515144,14.86697388,0.043373,
16.81261635,-20.19348907,14.38579464,-0.178073,
15.85663509,-20.32072449,13.8719902,-0.327871,
14.87794399,-20.47688484,13.35184479,-0.449771,
13.87788677,-20.65597725,12.80422783,-0.515104,
12.89327145,-20.82099724,12.24599266,-0.563273,
11.88526249,-20.97961807,11.67090321,-0.569061,
10.88215733,-21.10889244,11.17426014,-0.616893,
9.74821758,-21.22760201,10.59043789,-0.637498,
8.74075603,-21.3145752,10.10111523,-0.629133,
7.63952208,-21.32165146,9.61384869,-0.680739,
6.48760271,-21.33277321,9.15831947,-0.683528,
5.40756083,-21.28919411,8.78412533,-0.717464,
4.28885031,-21.17074203,8.35248852,-0.740247,
3.20480466,-21.14037895,8.11484718,-0.745305,
2.10154486,-21.04259872,7.86697674,-0.752304,
1.02957165,-20.95290756,7.67613029,-0.750778,
-0.03674686,-20.92020798,7.63635349,-0.769178,
-1.12469089,-20.89377022,7.62363911,-0.761454,
-2.15222955,-20.86963654,7.67973804,-0.755868,
-3.25852251,-20.87054443,7.85856628,-0.764667,
-4.35913038,-20.8757019,8.01985073,-0.719342,
-5.35610867,-20.95266342,8.34782028,-0.715879,
-6.51677418,-20.98346901,8.75385952,-0.701026,
-7.49093056,-20.92464066,9.06940269,-0.686874,
-8.60138035,-20.89636421,9.55870342,-0.688604,
-9.62063026,-20.8777771,10.06893158,-0.653564,
-10.65371704,-20.7808094,10.5665617,-0.625767,
-11.59400845,-20.72091103,11.11677551,-0.591092,
-12.56097031,-20.57305717,11.64972496,-0.564907,
-13.48888111,-20.42382431,12.19747353,-0.546351,
-14.36660957,-20.30688858,12.79764652,-0.520198,
-15.2985487,-20.16307259,13.36192799,-0.454409,
-16.18289948,-20.03504944,13.87017345,-0.343003,
-17.09880829,-19.9428196,14.40364838,-0.189522,
-18.0163269,-19.86567879,14.87029457,0.026319,
-18.950634,-19.81355095,15.31157875,0.303816,
-19.87478256,-19.75380516,15.7124939,0.594593,
-20.82002449,-19.69925117,16.10433578,0.939186,
-21.76369095,-19.64963341,16.47146606,1.30009,
-22.72057915,-19.61442375,16.82522202,1.701344,
-23.6768589,-19.58646393,17.15710068,2.133829,
-24.64216042,-19.56101418,17.4727478,2.582148,
-25.60990715,-19.53842926,17.76945496,3.064747,
-26.58233833,-19.52324104,18.05132866,3.572603,
-27.55643463,-19.50957108,18.31744766,4.129915,
-28.5359993,-19.4992218,18.5703907,4.782972,
-29.51579094,-19.49117661,18.8091774,5.512898,
-30.49922371,-19.4851799,19.03638649,6.279719,
-31.48415184,-19.48101234,19.25159836,7.069915,
-32.47057724,-19.4787693,19.45614052,7.884648,
-33.45852661,-19.47753334,19.65060806,8.73202,
-34.44844055,-19.47783852,19.83538437,9.588821,
-35.43970871,-19.47875786,20.01044083,10.451275,
-36.43233871,-19.48083115,20.17620659,11.318282,
-37.42736435,-19.48358536,20.3323555,12.200108,
-38.42457962,-19.48704338,20.47789574,13.100287,
-39.42697906,-19.49110794,20.6104908,14.007902,
-40.43406677,-19.49531937,20.72568893,14.919556,
-41.45307159,-19.49870682,20.81533241,15.840553,
41.45685959,-20.49791336,20.81944084,16.281015,
40.44036484,-20.49393463,20.73666573,15.362394,
39.43322372,-20.48942375,20.63091278,14.453233,
