41.43058811946771,-13.497888310743576,-0.058101082817828775
40.413826271446254,-13.494693747408455,-0.18744451804824092
39.41253142261023,-13.491205117278513,-0.34254472748446485
38.41695410676085,-13.487655321773534,-0.5137155085962224
37.42553041601384,-13.484887730610694,-0.6977472433418441
36.43612617744786,-13.482385135058397,-0.8938345045930811
35.44907765771537,-13.481459848051905,-1.1018697058557105
34.46358510942276,-13.481405261640056,-1.3223946665980844
33.47977850986537,-13.483135788133975,-1.5567812006384916
21.772521299695033,-13.891769736645683,-6.695848789694238
20.826316245126872,-14.00478416926711,-7.643085755925965
19.8349383378206,-14.125336104545605,-8.843832351635891
18.823179346975525,-14.184692696889224,-10.00425833530609
17.657210405852656,-14.108424865103247,-11.360019187801019
16.609583557338347,-14.097979963288976,-12.343101264804623
15.44289062387504,-14.06448538164183,-13.336733765285457
14.441083275997654,-13.9589793719441,-14.09099587764409
13.314881979391023,-13.898099815640288,-14.849665476599046
12.316504611198743,-13.984674057217985,-15.461103461777116
11.30782251693607,-13.836269669633158,-15.950853141778754
10.201582406190456,-13.741453050935137,-16.535666508137826
9.271703039099897,-13.836356237698283,-16.88699868975103
8.257349198939497,-13.786821224750367,-17.18577687172001
7.1617069519132555,-13.729317022592154,-17.570025709842398
6.254088961543652,-13.668434595703038,-17.856212118647154
5.175757171023604,-13.661094563977244,-18.093940888903827
4.24434244270747,-13.65954321558716,-18.228589516713733
3.112545722800741,-13.623475454636319,-18.414843878183895
2.2107076832646566,-13.609446044663565,-18.529415394903104
1.157648113498683,-13.528360032385425,-18.58890125181829
0.137293612509023,-13.532842240140225,-18.606313984044203
41.434968744792045,-14.498942064786865,-0.05410771891057209
40.41652362388375,-14.49457924377082,-0.17666911101708216
39.41530812807361,-14.490609639280141,-0.32453650455055083
38.41838508783312,-14.487443570962647,-0.48807238553299737
37.42576293642408,-14.484167352731026,-0.6642165975075072
36.43539765545627,-14.481942613723225,-0.8516645696820682
35.44640965728793,-14.480460338673032,-1.0508808304968316
34.45987835745491,-14.480419808524923,-1.2616312722775085
33.47387063464455,-14.481833847984838,-1.4855154401600217
32.49055877756988,-14.484684295717273,-1.7232771370959017
31.508016639373277,-14.491095921811517,-1.977323102777436
30.530095014330687,-14.496664150280731,-2.247605931682751
29.550809011424306,-14.510584456682846,-2.5385504170722237
28.577404925806565,-14.527733996626347,-2.8538150720385285
27.61077613838323,-14.543023830098276,-3.189450393195865
26.640674151171787,-14.579318071801927,-3.550428623947617
25.67471207028905,-14.628382101213482,-3.9522223353077393
24.722340063194896,-14.663188770978465,-4.384934642755724
23.751763352397298,-14.714122696569218,-4.851539710085061
22.738784969665293,-14.768952791976597,-5.419737963114265
21.743319755200453,-14.831097257984668,-6.139729215362651
20.763033368800823,-14.917423453517978,-6.997888724669573
19.795061063780725,-15.046852112879607,-7.957825685908336
18.776076817675584,-15.151917868333214,-9.096829976423846
17.72616837161216,-15.230837921755523,-10.315976389026691
16.606559568102895,-15.11284474638672,-11.44546771693761
15.473737151940924,-15.050840215370531,-12.489609480205363
14.474868274826235,-15.03043418936205,-13.424720455385764
13.362955150058008,-14.935229209724199,-14.091751905870062
12.262940011859715,-14.80552105582795,-14.865185632312004
11.285405305910237,-14.92134720027077,-15.362659145603672
10.25810090268382,-14.906753816266702,-15.779024879367856
9.191191439577121,-14.766313201714128,-16.33413595628977
8.260976332040801,-14.783673823943,-16.6797155992208
7.204161683806377,-14.759327595669554,-16.999692466645058
6.248769165950038,-14.711753059985007,-17.251249965800326
5.154759706852398,-14.670687712227199,-17.526486296183798
