41.43104573997979,-13.498250533231253,-0.0582359529436145
40.41196650469076,-13.49468155817776,-0.19064776203078626
39.40905560844547,-13.490742459670804,-0.3535789748789897
38.41388014522104,-13.486661678824204,-0.5359412447841914
37.42389885403075,-13.484143077270453,-0.7331231561803886
36.43645238990097,-13.482025674641346,-0.9440133890683171
35.452159589849906,-13.482049645281782,-1.1681079321768837
34.47028890976037,-13.483357062235452,-1.4058168813416971
33.49025716633748,-13.486880497874107,-1.6583153955755066
22.069336385209322,-14.027574369801387,-6.549821825238862
21.162575655925828,-14.211227521579229,-7.301185938678151
20.326376155591877,-14.38091203832759,-8.042335468277978
19.382267001671067,-14.614930050733667,-8.929279891916401
18.520791126176263,-14.79514149912232,-9.792710271454553
17.50774992352822,-14.960695294064696,-10.763570181663233
16.45019592289448,-15.071351952132998,-11.690536142386247
15.259079404660232,-15.003008237716086,-12.713245122811411
13.979959992315205,-14.86452336780034,-13.738650828847147
12.774631203056865,-14.729109805304772,-14.578555927190143
11.549424669760855,-14.50416562069468,-15.391948602599264
10.459176191365597,-14.29355154935768,-16.024498951794584
9.358909178625717,-14.22946376863497,-16.48096886919985
8.306895480801174,-14.130210821587344,-16.89598888262517
7.283553040957176,-14.061316641300136,-17.221580400072828
6.247660675353351,-14.009273037492877,-17.502659484304438
5.245205078106635,-13.93707951679437,-17.73091400232073
4.2075022139922575,-13.920126204575048,-17.897910415537005
3.1975233410888695,-13.892542978273772,-18.049575308255363
2.2066050638456347,-13.835025971833286,-18.146549162835512
1.1640090454463934,-13.805526498290641,-18.213018675644747
0.16554153271790611,-13.766844557775853,-18.250364913776746
41.435269900321586,-14.498439719650086,-0.05457972522919263
40.415302120669594,-14.494511322947982,-0.18000142866539282
39.41240893879022,-14.490488202099362,-0.33477693802801234
38.41554702799005,-14.486727753373554,-0.5083120188352002
37.42415722458787,-14.483391851845626,-0.6965705161436597
36.43530953042011,-14.481697801204499,-0.8978416522386947
35.44938383564935,-14.480963123972112,-1.111743084652474
34.46480007920484,-14.482138045909927,-1.338863398728443
33.483717055133745,-14.48517067390698,-1.579307970933999
32.503812443567924,-14.49064149184539,-1.8346091747216002
31.526894958656314,-14.498502018359241,-2.1063063530086685
30.553697037412366,-14.51003011554402,-2.394771967249398
29.582375855174174,-14.5251900825005,-2.703259806497076
28.617064821745757,-14.54354113522622,-3.0322491975540125
27.65512496996724,-14.569909477828869,-3.3829527593695445
26.69576387263193,-14.60538950909822,-3.7614944849146736
25.74526321035455,-14.647418274387874,-4.170233445111215
24.79970802841529,-14.70329872673319,-4.609146398032157
23.85877095933732,-14.778368636511829,-5.083061483239895
22.929551208481396,-14.869317091708112,-5.582140454863529
21.982631331022375,-14.984963810787942,-6.151100749034067
21.068274461902856,-15.103540541802216,-6.810430551779039
20.168738226581358,-15.28020978197205,-7.503104013991139
19.25049537510597,-15.501187377916297,-8.30701562060868
18.400645918258636,-15.682742827408441,-9.072878679945662
17.382593265490936,-15.914329823081777,-9.977979670593054
16.448031747845445,-16.03964570579336,-10.845683324420488
15.295436198151457,-16.137754412511928,-11.765998743319905
14.163708217830212,-16.104626770088174,-12.684409273917598
12.890216320411097,-15.916284173459902,-13.70793995305218
11.756534114554139,-15.739006798926887,-14.480588848755474
10.469505076538493,-15.571179713476091,-15.209450969604834
9.409970672505748,-15.392600392958915,-15.78970297113702
8.31341725307202,-15.261916470030899,-16.247441956970626
7.27800812482471,-15.154651924786789,-16.618054382888346
6.212848020757784,-15.075107661094208,-16.94547025440236
5.212129440083121,-15.038562126866216,-17.17711355788431
4.154294622123772,-14.979528265283122,-17.3967860413144
3.1878015792726866,-14.916446066621733,-17.55579711317201
2.1366029188693516,-14.88798482511091,-17.651076176784112
1.1213347588937126,-14.861040641306467,-17.732746136080454
0.10449669480433826,-14.84124582955101,-17.762705301283532
-0.9246821297399199,-14.80745638752888,-17.76496423222615
-1.916645364459506,-14.746372404045891,-17.73945255570159
-2.9914927175715067,-14.721693291462548,-17.665848884135315
-4.011469696777447,-14.755299674142629,-17.56001153752219
-5.0002025629516575,-14.713634608349109,-17.39635383737717
-6.1084190648672125,-14.672173265103446,-17.200637080334726
-7.1109705401181245,-14.660842567433386,-16.970382351576493
-8.202883349139965,-14.715263758355794,-16.608379777245126
-9.248668263037652,-14.745731761338698,-16.241241759226316
-10.352011687132046,-14.697126224435035,-15.813366421263014
-11.497782376422476,-14.869734273647545,-15.186662944262348
-12.655906718947474,-14.961706919150611,-14.515971736182152
-13.840977561613826,-15.097911716079095,-13.670574623986644
-15.015667146612316,-15.249342738372473,-12.746174665681668
-16.120856952252584,-15.286355229159835,-11.764721799108571
-17.10616109565744,-15.287427761594328,-10.857754951038679
-18.017787168818767,-15.242507401067057,-9.947170474632014
-18.84752042616666,-15.133559418382072,-9.064435821027391
-19.677640719001154,-14.963870639029786,-8.274770267817631
-20.48651055088475,-14.854881238948725,-7.5188931976425435
-21.292951127603363,-14.783554383053692,-6.793950269924859
-22.182358563493295,-14.730404404302872,-6.139274878991436
-23.059046685687996,-14.675184318044572,-5.6031770481937135
-23.96688868720543,-14.633599822526635,-5.0958177045552855
-24.877569806128434,-14.600226986249677,-4.634921995619873
-25.803788501792802,-14.57259558850216,-4.199653771416288
