//X Y Z C2M_signed_distances
41.42912674 -13.49752617 20.78538704 13.602256
40.41043472 -13.49363232 20.65227318 12.632174
39.40694809 -13.48962879 20.48909950 11.675671
38.41136932 -13.48626518 20.30653572 10.727585
37.42127991 -13.48320103 20.10927391 9.786883
36.43487549 -13.48184872 19.89987183 8.853950
35.44957733 -13.48098373 19.67808342 7.932962
34.46743393 -13.48237228 19.44455147 7.038874
33.48611450 -13.48596668 19.19791222 6.164086
21.90186882 -13.97765064 14.21286583 -0.329630
20.97487068 -14.09110260 13.30690384 -0.457290
20.04187202 -14.25969791 12.34892178 -0.522299
19.03799057 -14.37457752 11.29492664 -0.587028
17.95552444 -14.49623775 10.18430233 -0.645303
16.83773613 -14.40100670 9.01640606 -0.708619
15.64310551 -14.41296387 8.07770538 -0.801456
14.47202587 -14.24935722 7.07538700 -0.822138
13.40835285 -14.19079494 6.29529476 -0.806460
12.36944008 -14.11714649 5.62467480 -0.791476
11.31106853 -14.08702850 5.05813122 -0.773754
10.27230930 -14.02005100 4.55417824 -0.778422
9.26260090 -13.99423409 4.12082863 -0.742489
8.25917721 -13.97476959 3.78940201 -0.760332
7.23592567 -13.86325645 3.47611618 -0.774459
6.17184734 -13.84784889 3.20687675 -0.770255
5.19687223 -13.84729004 3.00502396 -0.760298
4.17296934 -13.77116966 2.81144142 -0.755422
3.13531327 -13.74605942 2.64523125 -0.728780
2.15932393 -13.71673298 2.54709435 -0.731063
1.12773061 -13.70672703 2.49065781 -0.737777
0.13758798 -13.66395092 2.45253372 -0.739169
41.43232346 -14.49711037 20.78843689 13.930981
40.41452408 -14.49383259 20.66223907 12.962385
39.40993500 -14.48940277 20.50710297 12.005089
38.41291428 -14.48576069 20.33260345 11.058691
37.42221832 -14.48292065 20.14426422 10.130767
36.43322372 -14.48069668 19.94368553 9.215291
35.44768906 -14.48044014 19.73192406 8.308831
34.46197510 -14.48130226 19.50794220 7.410509
33.48017883 -14.48341084 19.27206421 6.528609
32.49924088 -14.48821068 19.02384758 5.668314
31.52090454 -14.49539948 18.76235199 4.859620
30.54417038 -14.50433826 18.48596001 4.113861
29.56858063 -14.51675701 18.19254875 3.462590
28.59582138 -14.53590584 17.88005447 2.892982
27.62626266 -14.55816174 17.54573441 2.342749
26.65758514 -14.58791924 17.18377876 1.830148
25.69372940 -14.62367249 16.78669930 1.343212
24.73951530 -14.67147064 16.36279678 0.882624
23.77474213 -14.73871613 15.88682461 0.467577
22.81072426 -14.81811714 15.32183933 0.116978
21.86824417 -14.91189671 14.68311119 -0.172391
20.89628601 -15.01276207 13.92994499 -0.397222
19.95532799 -15.16382122 13.03396797 -0.485680
18.98646736 -15.35951614 12.06651497 -0.524178
18.00070763 -15.41973972 11.06462955 -0.594596
16.86929703 -15.56376839 10.01932812 -0.655865
15.77880859 -15.42264748 8.93698692 -0.733248
14.54712391 -15.37194347 7.99928856 -0.827845
13.43280506 -15.26615047 7.09376431 -0.820121
12.37137890 -15.20789719 6.35509109 -0.798324
11.31860447 -15.14100456 5.70405769 -0.763327
10.28759861 -15.06655216 5.16786480 -0.757327
9.24034595 -14.99615574 4.71987152 -0.772814
8.21993637 -14.96939754 4.30759811 -0.735322
7.23570871 -14.99145889 4.05723572 -0.760854
6.15513706 -14.90295315 3.74719238 -0.778182
5.17896128 -14.86568260 3.49872780 -0.746746
4.15983629 -14.84200478 3.35035324 -0.775701
3.12135005 -14.78998184 3.18344307 -0.774673
2.12746906 -14.74920750 3.06216240 -0.767638
1.09683347 -14.72575665 2.97897911 -0.748976
0.13135152 -14.70695400 2.95480347 -0.751840
-0.90901858 -14.67655659 2.97998619 -0.774885
-1.93903816 -14.63110447 2.98877907 -0.759178
-2.92922449 -14.59741592 3.05828667 -0.766956
-3.94159627 -14.60908031 3.19248772 -0.771807
-4.96737337 -14.53882313 3.31936836 -0.769913
-6.00692415 -14.54008293 3.52397728 -0.770375
-7.02048016 -14.55513954 3.73959541 -0.751833
-8.01072216 -14.50085068 4.01569176 -0.768888
-9.10802555 -14.43435097 4.32290459 -0.755853
-10.04238224 -14.53235340 4.75351143 -0.771341
-11.19183350 -14.46680641 5.22929287 -0.776771
-12.08907318 -14.41886997 5.68151474 -0.801689
-13.26940918 -14.43144989 6.39128494 -0.831127
-14.30288410 -14.54770756 7.06355286 -0.747761
-15.34980679 -14.62010479 8.00364780 -0.811738
-16.47639084 -14.68423176 8.94403076 -0.731437
-17.53581429 -14.74435425 9.99656010 -0.679633
-18.54920959 -14.80724049 11.13453579 -0.604380
-19.44705963 -14.76724339 12.07010460 -0.528228
-20.29652405 -14.72433853 13.06999874 -0.499687
-21.17687035 -14.67155170 13.96516037 -0.387988
-22.08153725 -14.62069321 14.71000290 -0.175356
-22.98201752 -14.60182381 15.33944321 0.124638
-23.90987206 -14.57303715 15.88155174 0.491337
-24.82871437 -14.55718422 16.35060501 0.905091
-25.76556587 -14.54085541 16.78152084 1.362732
-26.71318817 -14.52417183 17.17396355 1.848542
-27.66554832 -14.51396561 17.53554153 2.360176
-28.62526512 -14.50278187 17.87202072 2.907269
-29.59079361 -14.49469471 18.18647766 3.474556
-30.55949020 -14.48889351 18.48160553 4.121983
-31.53146935 -14.48505497 18.76024628 4.864962
-32.50741959 -14.48261356 19.02370834 5.673616
-33.48529816 -14.48022175 19.27278519 6.532016
-34.46707153 -14.48076534 19.50905228 7.414928
-35.44951630 -14.48102760 19.73252487 8.310724
-36.43516922 -14.48273182 19.94489098 9.217860
-37.42330933 -14.48563194 20.14535332 10.132821
-38.41499329 -14.48826790 20.33296204 11.061522
-39.41206360 -14.49167538 20.50607491 12.007797
-40.41765594 -14.49440765 20.65967178 12.965398
-41.43872070 -14.49801922 20.78184128 13.936943
41.43580627 -15.49707031 20.79176903 14.261935
40.41831207 -15.49308777 20.67249298 13.303600
39.41275406 -15.48943233 20.52502632 12.365024
38.41536713 -15.48555946 20.35920715 11.436567
37.42234039 -15.48227215 20.17938995 10.513760
36.43354416 -15.48076153 19.98847008 9.598130
35.44432831 -15.47916698 19.78607750 8.686232
34.45878983 -15.48026562 19.57273293 7.788037
33.47357941 -15.48239994 19.34761047 6.917910
32.49181747 -15.48615456 19.11114311 6.071449
31.51030922 -15.49180603 18.86207581 5.250828
30.53071594 -15.50076389 18.59935760 4.474115
29.55312729 -15.51246834 18.32147789 3.771148
28.57622528 -15.52784252 18.02515984 3.193776
27.60506821 -15.54900646 17.71192932 2.650959
26.62984467 -15.57649422 17.37262154 2.121583
25.66585732 -15.60944366 17.01118279 1.619503
24.69898415 -15.65295601 16.62470245 1.155756
23.71778679 -15.71500206 16.17868805 0.721895
22.77625084 -15.78168297 15.69561958 0.338729
21.79555130 -15.87732697 15.11810970 0.022604
20.85938454 -15.97641468 14.49765968 -0.235484
19.84887123 -16.06716919 13.71331024 -0.449435
18.93569756 -16.18855476 12.84939575 -0.515664
17.89941025 -16.42291641 11.89487171 -0.544486
16.97574997 -16.43104172 10.96340370 -0.606734
15.78475189 -16.56764030 9.94041443 -0.668749
14.71737957 -16.51076889 8.97401047 -0.714799
13.48928547 -16.37055206 8.03101063 -0.812175
12.40045357 -16.24605942 7.20181751 -0.827296
11.35689640 -16.14834213 6.51036167 -0.815152
10.23643970 -16.13188934 5.88722992 -0.768501
9.27490520 -16.08050728 5.41701317 -0.768959
