//X Y Z C2M_signed_distances
41.42920303 -13.49848461 20.60911560 13.593601
40.41072845 -13.49384022 20.47563171 12.624632
39.40715790 -13.49071693 20.31262398 11.670163
38.41106415 -13.48706818 20.13039207 10.723970
37.41977310 -13.48427391 19.93290329 9.785429
36.43202209 -13.48222160 19.72182274 8.855179
35.44693375 -13.48183060 19.49836159 7.940126
34.46451569 -13.48337460 19.26272774 7.053250
33.48257828 -13.48659801 19.01309395 6.187861
21.90267944 -14.02542782 13.98673820 -0.187211
20.95841789 -14.19267941 13.13744736 -0.332409
20.01865005 -14.30961704 12.18979836 -0.428577
19.00921631 -14.56523895 11.18639183 -0.452242
17.92296028 -14.59585094 10.12581158 -0.580142
16.74921608 -14.58553410 9.11578178 -0.729359
15.55625343 -14.51544857 7.97517872 -0.727439
14.48476219 -14.45145226 7.10504246 -0.739121
13.24346447 -14.41645145 6.17441082 -0.679617
12.26275253 -14.29340458 5.47285271 -0.635238
11.21231556 -14.14975929 4.88021564 -0.639318
10.14331627 -14.18132877 4.37394142 -0.596358
9.19530106 -14.09066677 4.02367783 -0.635679
8.07346535 -13.98539352 3.57951927 -0.620835
7.16464853 -13.98324203 3.29723549 -0.583057
6.08134604 -13.97391319 3.07008553 -0.613247
5.10073996 -13.89150810 2.80600739 -0.577166
4.12246227 -13.81882191 2.65115356 -0.597361
3.03584695 -13.77265167 2.49975967 -0.596076
2.06349516 -13.77756500 2.36727524 -0.549899
1.09285021 -13.66918755 2.29620743 -0.576790
0.00896415 -13.67390633 2.27725601 -0.571486
41.43289948 -14.49796486 20.61256599 13.922957
40.41430283 -14.49509335 20.48573494 12.954769
39.41006851 -14.49017239 20.33025169 11.999297
38.41321945 -14.48655224 20.15617943 11.055353
37.42045212 -14.48377895 19.96728516 10.128485
36.43150711 -14.48159885 19.76567459 9.216858
35.44489670 -14.48117733 19.55222511 8.314275
34.45973587 -14.48183346 19.32674026 7.422885
33.47683334 -14.48535061 19.08872795 6.549259
32.49554443 -14.49011517 18.83719826 5.700817
31.51648140 -14.49867153 18.57146263 4.909271
30.53976440 -14.51042080 18.29155540 4.188124
29.56303406 -14.52624035 17.99466324 3.566503
28.58994102 -14.54603481 17.67937088 2.998491
27.61762428 -14.57327652 17.34086227 2.451201
26.64505005 -14.60637665 16.97248840 1.940478
25.68739510 -14.64847755 16.57945442 1.458626
24.71424484 -14.70473289 16.14313126 0.994149
23.76605225 -14.77128029 15.67033577 0.591100
22.79540825 -14.86656666 15.11609650 0.237415
21.84258461 -14.95817184 14.45109558 -0.046390
20.91072655 -15.03865623 13.69748497 -0.251232
19.92177773 -15.25685978 12.85540581 -0.366552
18.99041557 -15.40977669 11.88521004 -0.398334
17.97786903 -15.56570530 10.92628670 -0.455294
16.81280708 -15.58909702 9.98004055 -0.653159
15.64304543 -15.65643787 8.98296452 -0.711569
14.51320934 -15.57211399 8.02131557 -0.749809
13.31990814 -15.46705055 7.02791119 -0.720636
12.31811047 -15.37335300 6.25139523 -0.657878
11.14147186 -15.25059700 5.60562801 -0.697381
10.14058685 -15.15447807 5.01925564 -0.646417
9.09521389 -15.16072369 4.52228737 -0.576610
8.14400482 -15.09968281 4.22543907 -0.623447
7.00661850 -15.01502705 3.82249069 -0.603738
6.12615252 -14.97136402 3.53960419 -0.570666
5.04947186 -14.91245079 3.33717155 -0.603436
4.06191206 -14.90445614 3.17931557 -0.609563
3.02945018 -14.85665512 3.04273796 -0.628322
2.02266288 -14.77996540 2.88933563 -0.603318
1.02003920 -14.82349014 2.84957123 -0.591903
0.00763524 -14.73187447 2.79424477 -0.595075
-1.00156093 -14.62006474 2.74647331 -0.584312
-2.01644492 -14.65395546 2.83932495 -0.609594
-3.01932240 -14.65982342 2.94339752 -0.629159
-4.09160423 -14.56230927 2.99762344 -0.603872
-5.05315971 -14.55202675 3.13357544 -0.587775
-6.09759283 -14.51420879 3.36222839 -0.623509
-7.13914776 -14.50814915 3.57019234 -0.598550
-8.12596416 -14.44301414 3.83688545 -0.614635
